ID,FixedRef,AreaCodeID,Country,CountryRelevanceID,FeatureVersionID,Unknown,Region,Address 1,Address 2,Address 3,City,State/ Province,Postal Code,Script Type
7701,8244,11165,Peru,,207701,,,Calle Apurimac 265,,,Tacna,,,Latin
7702,8244,11165,Peru,,207702,,,Jr. Moyobamba 101,,,Tarapoto,,,Latin
7703,8244,11165,Peru,,207703,,,Jr. Pizarro 470,,,Trujillo,,,Latin
7704,8244,11165,Peru,,207704,,,Av. Tumbes 217,,,Tumbes,,,Latin
7705,8244,11165,Peru,,207705,,,Jr. Libertad 139,,,Yurimaguas,,,Latin
7707,8244,11035,Argentina,,207707,,,Av. Thames 2406 (CP 1425) C.F.,,,Buenos Aires,,,Latin
7709,8244,11081,Ecuador,,207709,,,Av. Amazonas No. 22-11B Y Veintimilla-Quito,,,Quito,,,Latin
7710,8244,11064,Chile,,207710,,,"Avenida Portugal No. 20, Of. 27 - Comuna Santiago Centro",,,Santiago,,,Latin
7711,8244,11081,Ecuador,,207711,,,Boyaca 1012 Y P. Icaza,,,Guayaquil,,,Latin
7712,8244,11079,Dominican Republic,,207712,,,"Av. 27 De Febrero No. 102, Edif Miguel Mejia Urr. El Vergel",,,Santo Domingo,,,Latin
7713,8244,11216,Venezuela,,207713,,,1ra Avenida de Los Palos Grandes,Centro Comercial Quinora P.B.,Locales L-1A y L-2A,Caracas,,,Latin
7724,8244,11143,Mexico,,207724,,,Calle Rio Rhin No. 64,P.B. Col. Cuauhtemoc C.P.,,Mexico City D.F.,,065000,Latin
10190,8244,11035,Argentina,,210190,,,Av. Colon 119 Piso 3 Of. 6 (CP-X5000EPB),,,Cordoba,,,Latin
10191,8244,11035,Argentina,,210191,,,Rivadavia 209 (CP-5500),,,Mendoza,,,Latin
10192,8244,11035,Argentina,,210192,,,Sarmiento 854 Piso 8 Of. 3 y 4 (CP-S2000CMN),,,Rosario,Santa Fe,,Latin
10197,8244,11066,Colombia,,210197,,,,,,Bogota,,,Latin
10198,8244,11212,United States,,210198,,,8940 NW 24 Terrace,,,Miami,FL,33172,Latin
7729,8245,11165,Peru,,207729,,,Avenida Jose Pardo 601,,,Lima,,,Latin
7732,8247,11212,United States,,207732,,,,,,Miami,FL,,Latin
7733,8248,11165,Peru,,207733,,,c/o AERO CONTINENTE S.A.,,,Lima,,,Latin
7734,8248,11165,Peru,,207734,,,c/o SISTEMA DE DISTRIBUCION MUNDIAL S.A.C.,,,Lima,,,Latin
16771,8248,11165,Peru,,216771,,,c/o CONTINENTE MOVIL Y SERVICIOS S.R.L.,,,Callao,,,Latin
16772,8248,11165,Peru,,216772,,,La Ladera MZ. J LT. 14,Las Vinas,,Lima,,,Latin
7736,8250,11165,Peru,,207736,,,"Avenida Jose Pardo No. 601, Piso 11",,,Lima,,,Latin
7737,8251,11165,Peru,,207737,,,c/o AERO CONTINENTE S.A.,,,Lima,,,Latin
16760,8251,11165,Peru,,216760,,,c/o EMPRESA EDITORA CONTINENTE PRESS S.A.,,,Lima,,,Latin
16761,8251,11165,Peru,,216761,,,c/o CORPORACION DE INVERSIONES EMPRESARIALES S.A.,,,Lima,,,Latin
16762,8251,11165,Peru,,216762,,,c/o REPRESENTACIONES ORIENTE S.R.L.,,,Trujillo,,,Latin
16763,8251,11165,Peru,,216763,,,c/o ORIENTE CONTRATISTAS GENERALES S.A.,,,Trujillo,,,Latin
16764,8251,11165,Peru,,216764,,,c/o URANTIA SERVICES S.A.,,,Lima,,,Latin
16765,8251,11162,Panama,,216765,,,c/o BLISSEY PANAMA INC.,,,Panama City,,,Latin
16766,8251,11162,Panama,,216766,,,"c/o BELLOSOM ENTERPRISE, INC.",,,Panama City,,,Latin
16767,8251,11278,"Virgin Islands, British",,216767,,,c/o LA CROSSE GROUP INC,,,Tortola,,,Latin
16768,8251,11165,Peru,,216768,,,c/o AERO COURIER CARGO S.A.,,,Lima,,,Latin
16769,8251,11165,Peru,,216769,,,c/o TRANSPORTES AEREOS UNIDOS SELVA AMAZONICA S.A.,,,Lima,,,Latin
16770,8251,11165,Peru,,216770,,,Calle Nicolas de Rivera 610,Dpto. 702,,Lima,,,Latin
7738,8252,11165,Peru,,207738,,,c/o AERO CONTINENTE S.A.,,,Lima,,,Latin
16758,8252,11165,Peru,,216758,,,c/o AVIANDINA S.A.C.,,,Lima,,,Latin
16759,8252,11165,Peru,,216759,,,Calle Jose Maria Sert 201,,,Lima,,,Latin
7740,8253,11165,Peru,,207740,,,c/o AERO CONTINENTE S.A.,,,Lima,,,Latin
16753,8253,11165,Peru,,216753,,,c/o AVIANDINA S.A.C.,,,Lima,,,Latin
16754,8253,11165,Peru,,216754,,,c/o CORPORACION DE INVERSIONES EMPRESARIALES S.A.,,,Lima,,,Latin
16755,8253,11165,Peru,,216755,,,c/o TALLER DE REPARACIONES DE AERODINOS SUS PARTES Y SERVICIOS AEREOS S.A.,,,Tarapoto,San Martin,,Latin
16756,8253,11165,Peru,,216756,,,c/o TRANSPORTES AEREOS UNIDOS SELVA AMAZONICA S.A.,,,Lima,,,Latin
16757,8253,11165,Peru,,216757,,,Avenida Rio Grande 367,,,Lima,,,Latin
7741,8254,11212,United States,,207741,,,,,,Miami,FL,,Latin
7742,8255,11212,United States,,207742,,,,,,Ft. Lauderdale,FL,,Latin
7743,8256,11212,United States,,207743,,,,,,Miami,FL,,Latin
7753,8258,11029,Afghanistan,,207753,,,,,,,,,Latin
7754,8259,11030,Albania,,207754,,,"Ifran Tomini street, #58",,,Tirana,,,Latin
7755,8260,11042,Bangladesh,,207755,,,"House 1, Road 1, S-6, Uttara",,,Dhaka,,,Latin
7756,8261,11087,Ethiopia,,207756,,,Woreda District 24 Kebele Section 13,,,Addis Ababa,,,Latin
7757,8262,11153,Netherlands,,207757,,,"Jan Hanzenstraat 114, 1053SV",,,Amsterdam,,,Latin
7758,8263,11291,,,207758,,,,,,,,,Latin
7759,8264,11291,,,207759,,,,,,,,,Latin
7760,8265,11052,Brazil,,207760,,,"Rue Taroba 1005, Beatriz Menez Building",,,Foz do Iguacu,,,Latin
7761,8265,11052,Brazil,,207761,,,"Rua Rio Branco Lote 682, Quadra 13",,,Foz do Iguacu,,,Latin
7762,8265,11052,Brazil,,207762,,,"Rua Xavier Da Silva 535, Edificio Martin Terro, Apartment 301",,,Foz do Iguacu,,,Latin
7763,8265,11052,Brazil,,207763,,,Rua Silva Jardim 290,,,Foz do Iguacu,,,Latin
7764,8265,11064,Chile,,207764,,,Arrecife Apartment Building,,,Iquique,,,Latin
7765,8265,11064,Chile,,207765,,,"Apartment 111, Panorama Building",,,Iquique,,,Latin
7766,8265,11164,Paraguay,,207766,,,Piribebuy Y A. Jara,,,Ciudad del Este,,,Latin
7767,8266,11164,Paraguay,,207767,,,Galeria Page,,,Ciudad del Este,,,Latin
7768,8267,11064,Chile,,207768,,,,,,Iquique,,,Latin
7788,8269,11113,Italy,,207788,,,"via Belotti, n. 16",,,Busto Arsizio,Varese,,Latin
7790,8271,11113,Italy,,207790,,,"via Dubini, n. 3",,,"Gallarate,",Varese,,Latin
7791,8272,11113,Italy,,207791,,,"via Brughiera, n. 5",,,"Castronno, Varese",,,Latin
7792,8273,11113,Italy,,207792,,,"via Cuasso, n. 2",,,Porto Ceresio,Varese,,Latin
7798,8275,11050,Bosnia and Herzegovina,,207798,,,,,,Sokolac,,,Latin
7799,8276,11291,,,207799,,,,,,,,,Latin
7800,8277,11291,,,207800,,,,,,,,,Latin
7802,8279,11291,,,207802,,,,,,,,,Latin
7818,8294,11291,,,207818,,,,,,,,,Latin
8174,8306,11211,United Kingdom,,208174,,,3 Mandeville Place,,,London,,,Latin
8175,8307,11113,Italy,,208175,,,,,,,,,Latin
8177,8309,11211,United Kingdom,,208177,,,1 Old Burlington Street,,,London,,,Latin
8178,8310,11211,United Kingdom,,208178,,,3 Mandeville Place,,,London,,,Latin
8179,8311,11116,Jordan,,208179,,,P.O. Box 1318,,,Amman,,,Latin
8180,8312,11110,Iraq,,208180,,,,,,,,,Latin
8181,8313,11211,United Kingdom,,208181,,,"43 Palace Mansions, Hammersmith",,,London,,,Latin
8182,8314,11110,Iraq,,208182,,,"Lane 11, Hai Babil",,,Baghdad District 929,,,Latin
8183,8315,11291,,,208183,,,,,,,,,Latin
8184,8316,11110,Iraq,,208184,,,,,,,,,Latin
8185,8317,11110,Iraq,,208185,,,,,,,,,Latin
8186,8318,11116,Jordan,,208186,,,P.O. Box 1318,,,Amman,,,Latin
8187,8319,11116,Jordan,,208187,,,P.O. Box 1318,,,Amman,,,Latin
8188,8320,11116,Jordan,,208188,,,P.O. Box 1318,,,Amman,,,Latin
8192,8323,11110,Iraq,,208192,,,,,,,,,Latin
8195,8326,11110,Iraq,,208195,,,,,,,,,Latin
8196,8327,11110,Iraq,,208196,,,,,,,,,Latin
8198,8329,11291,,,208198,,,,,,,,,Latin
8199,8330,11110,Iraq,,208199,,,,,,Baghdad,,,Latin
8200,8331,11110,Iraq,,208200,,,,,,,,,Latin
8201,8332,11110,Iraq,,208201,,,,,,,,,Latin
8202,8333,11110,Iraq,,208202,,,,,,,,,Latin
8203,8334,11110,Iraq,,208203,,,,,,,,,Latin
8204,8335,11110,Iraq,,208204,,,,,,,,,Latin
8205,8336,11110,Iraq,,208205,,,,,,,,,Latin
8206,8337,11110,Iraq,,208206,,,,,,,,,Latin
8208,8339,11110,Iraq,,208208,,,,,,Baghdad,,,Latin
8209,8340,11110,Iraq,,208209,,,"Al-Tahrir Car Parking Building, Tahrir Sq., Floor 3, Office 33, P.O. Box 8044",,,Baghdad,,,Latin
8210,8341,11116,Jordan,,208210,,,,,,Amman,,,Latin
8211,8342,11116,Jordan,,208211,,,P.O. Box 1318,,,Amman,,,Latin
8290,8342,11179,Saudi Arabia,,208290,,,P.O. Box 1972,,,Riyadh,,,Latin
8291,8342,11126,Lebanon,,208291,,,P.O. Box 7939,,,Beirut,,,Latin
8214,8345,11211,United Kingdom,,208214,,,3 Mandeville Place,,,London,,,Latin
8215,8346,11211,United Kingdom,,208215,,,128 Buckingham Place,,,London 5,,,Latin
8216,8347,11211,United Kingdom,,208216,,,,,,,,,Latin
8217,8348,11211,United Kingdom,,208217,,,2 Stratford Place,,,London,,W1N 9AE,Latin
8218,8349,11110,Iraq,,208218,,,"Hay Al-Adil Mahala-645, Zukak-8, No.-39",,,Baghdad,,,Latin
8219,8350,11110,Iraq,,208219,,,"Lane 15, Area 902, Hai Al-Wahda",,,Baghdad,,,Latin
8220,8351,11211,United Kingdom,,208220,,,"55 Roebuck House, Palace Street",,,London,,,Latin
8221,8352,11211,United Kingdom,,208221,,,"55 Roebuck House, Palace Street",,,London,,,Latin
8223,8354,11211,United Kingdom,,208223,,,"Haven Court, 5 Library Ramp",,,Gibraltar,,,Latin
8226,8357,11211,United Kingdom,,208226,,,"2 Western Road, Western Green, Thames Ditton",,,Surrey,,,Latin
8228,8359,11211,United Kingdom,,208228,,,"Haven Court, 5 Library Ramp",,,Gibraltar,,,Latin
8229,8360,11211,United Kingdom,,208229,,,,,,,,,Latin
8233,8364,11211,United Kingdom,,208233,,,,,,,,,Latin
8234,8365,11110,Iraq,,208234,,,,,,,,,Latin
8235,8366,11196,Switzerland,,208235,,,,,,,,,Latin
8236,8367,11116,Jordan,,208236,,,P.O. Box 1318,,,Amman,,,Latin
8237,8368,11094,Germany,,208237,,,"Postfach 1160, Strontianitstrasse 5",,,Drensteinfurt,,4406,Latin
8238,8369,11110,Iraq,,208238,,,,,,Baghdad,,,Latin
8239,8370,11211,United Kingdom,,208239,,,"Haven Court, 5 Library Ramp",,,Gibraltar,,,Latin
8240,8371,11211,United Kingdom,,208240,,,,,,,,,Latin
8241,8372,11211,United Kingdom,,208241,,,,,,,,,Latin
8242,8373,11211,United Kingdom,,208242,,,112 City Road,,,London,,,Latin
8243,8374,11211,United Kingdom,,208243,,,,,,,,,Latin
8244,8375,11211,United Kingdom,,208244,,,,,,,,,Latin
8245,8376,11210,United Arab Emirates,,208245,,,,,,Dubai,,,Latin
8246,8377,11196,Switzerland,,208246,,,45 Route de Frontenex,,,Geneva,,CH-1207,Latin
8247,8378,11110,Iraq,,208247,,,,,,Baghdad,,,Latin
8248,8379,11211,United Kingdom,,208248,,,"19 Tudor House, Windsor Way, Brook Green",,,London,,,Latin
8249,8380,11116,Jordan,,208249,,,P.O. Box 1318,,,Amman,,,Latin
8251,8382,11110,Iraq,,208251,,,,,,,,,Latin
8252,8383,11211,United Kingdom,,208252,,,"11 Catherine Place, Westminister",,,London,,,Latin
8253,8384,11110,Iraq,,208253,,,,,,,,,Latin
8254,8385,11082,Egypt,,208254,,,"14 Almotaz Sad Al Deen Street, Al Nozha",,,Cairo,,,Latin
8256,8387,11211,United Kingdom,,208256,,,3 Mandeville Place,,,London,,,Latin
8257,8388,11065,China,,208257,,,"Jianguomenwai Diplomatic Housing Compound, Building 7-1, 5th Floor, Apartment 4",,,Beijing,,,Latin
8258,8389,11110,Iraq,,208258,,,,,,,,,Latin
8259,8390,11211,United Kingdom,,208259,,,"P.O. Box 39, Fletchamstead Highway",,,Coventry,,,Latin
8260,8390,11110,Iraq,,208260,,,,,,,,,Latin
8261,8390,11116,Jordan,,208261,,,,,,Amman,,,Latin
8262,8390,11212,United States,,208262,,,"5903 Harper Road, Solon",,,OH,,,Latin
8263,8390,11212,United States,,208263,,,"3343 Woodview Lake Road, West Bloomfield",,,MI 48323,MI,48323,Latin
8265,8392,11110,Iraq,,208265,,,,,,,,,Latin
8266,8393,11175,Saint Vincent and the Grenadines,,208266,,,"Lot 18, Bay Street",,,Kingstowne,,,Latin
8267,8394,11104,Honduras,,208267,,,,,,,,,Latin
8268,8395,11110,Iraq,,208268,,,"Hai Al Wahda Mahalat 906, 906 Zulak 50, House 14",,,Baghdad,,,Latin
8269,8396,11211,United Kingdom,,208269,,,,,,,,,Latin
8270,8397,11211,United Kingdom,,208270,,,"21 Victoria Road, Surbiton",,,Surrey,,KT6 4LK,Latin
8272,8399,11110,Iraq,,208272,,,,,,,,,Latin
8274,8401,11110,Iraq,,208274,,,,,,,,,Latin
8276,8403,11211,United Kingdom,,208276,,,,,,,,,Latin
8277,8404,11211,United Kingdom,,208277,,,3 Mandeville Place,,,London,,,Latin
8278,8405,11211,United Kingdom,,208278,,,"Castle Row, Horticultural  Place, Chiswick",,,London,,,Latin
8279,8406,11116,Jordan,,208279,,,P.O. Box 1318,,,Amman,,,Latin
8280,8407,11116,Jordan,,208280,,,"Musherfeh, P.O. Box 766",,,Zarka,,,Latin
8281,8408,11211,United Kingdom,,208281,,,"Centric House 390/391, Strand",,,London,,,Latin
8282,8409,11211,United Kingdom,,208282,,,2 Stratford Place,,,London,,W1N 9AE,Latin
8289,8409,11291,,,208289,,,5903 Harper Road,,,Solon,,,Latin
8284,8411,11104,Honduras,,208284,,,,,,San Lorenzo,,,Latin
8285,8412,11211,United Kingdom,,208285,,,,,,,,,Latin
8286,8413,11116,Jordan,,208286,,,P.O. Box 1318,,,Amman,,,Latin
8287,8414,11110,Iraq,,208287,,,,,,,,,Latin
8288,8415,11110,Iraq,,208288,,,"c/o Government of Iraq, State Organization of Ports, Maqal",,,Basrah,,,Latin
8292,8416,11211,United Kingdom,,208292,,,3 Mandeville Place,,,London,,,Latin
8318,8418,11291,,,208318,,,"House 21, Lane 17, Subdivision 603, Dragh District",,,Al-Mansour,,,Latin
8319,8419,11291,,,208319,,,,,,,,,Latin
8320,8420,11110,Iraq,,208320,,,,,,,,,Latin
8321,8420,11200,Thailand,,208321,,,"131/13 Soi 7/1 Sukhumvit Road, Wattana",,,Bangkok,,,Latin
8322,8420,11291,,,208322,,,"131/13 Sukhumvit Road, Klongtoey Neua sub-district",,,Wattana District,,,Latin
8323,8420,11210,United Arab Emirates,,208323,,,,,,Dubai,,,Latin
9341,8422,11073,Cuba,,209341,,,Calle Oficios No. 410 e/Luz y Acosta,La Habana Vieja,,Habana,,,Latin
9342,8422,11073,Cuba,,209342,,,Anillo del Puerto e/Pote y Linea del Ferrocarril,La Habana Vieja,,Habana,,,Latin
9343,8422,11073,Cuba,,209343,,,Oficios 104 Havana Vieja,,,Havana,,,Latin
9344,8422,11162,Panama,,209344,,,"Oficina 7, Edificio Senorial",Calle 50 Apartado 31,,Panama City,,5,Latin
9754,8591,11291,,,209754,,,,,,,,,Latin
9753,8592,11067,Comoros,,209753,,,B/P: 1652,,,Moroni,,,Latin
10138,8593,11212,United States,,210138,,,"201 E. Cherry Street, Suite D",,,Columbia,MO,65205,Latin
9818,8594,11192,Sudan,,209818,,,House Number 27,Block Number 29,Manishia District,Khartoum,,,Latin
9819,8594,11192,Sudan,,209819,,,P.O. Box 3372,,,Khartoum,,,Latin
9820,8595,11291,,,209820,,,,,,,,,Latin
9821,8596,11291,,,209821,,,,,,,,,Latin
9823,8597,11116,Jordan,,209823,,,,,,Amman,,,Latin
10074,8598,11111,Ireland,,210074,,,,,,,,,Latin
9825,8599,11066,Colombia,,209825,,,Carrera 30 No. 90-82,,,Bogota,,,Latin
9826,8599,11291,,,209826,,,c/o INTERCONTINENTAL DE AVIACION,,,S.A.,,,Latin
9827,8599,11066,Colombia,,209827,,,c/o COMERCIALIZADORA ANDINA BRASILERA S.A.,,,Bogota,,,Latin
9828,8599,11066,Colombia,,209828,,,c/o INDUSTRIAL MINERA Y PECUARIA S.A.,,,Bogota,,,Latin
9829,8599,11066,Colombia,,209829,,,c/o LA FRONTERA UNION GALVEZ Y CIA S EN C,,,Bogota,,,Latin
9830,8600,11066,Colombia,,209830,,,Carrera 53 No. 35-35,,,Bogota,,,Latin
9831,8600,11066,Colombia,,209831,,,c/o INTERCONTINENTAL DE AVIACION S.A.,,,Bogota,,,Latin
9832,8600,11066,Colombia,,209832,,,c/o AEROVIAS ATLANTICO LTDA. AEROATLANTICO LTDA.,,,Baranquilla,,,Latin
9833,8600,11066,Colombia,,209833,,,c/o ASOCIACION TURISTICA INTERNACIONAL S.C.S.,,,Bogota,,,Latin
9834,8600,11066,Colombia,,209834,,,c/o CIA CONSTRUCTORA Y COMERCIALIZADORA DEL SUR LTDA.,,,Bogota,,,Latin
9835,8600,11066,Colombia,,209835,,,c/o GREEN ISLAND S.A.,,,Bogota,,,Latin
9836,8600,11066,Colombia,,209836,,,c/o INTERCONTINENTAL DE FINANCIACION AEREA  S.A.,,,Bogota,,,Latin
9837,8600,11066,Colombia,,209837,,,c/o INVERSIONES Y COMERCIALIZADORA INCOM LTDA.,,,Cali,,,Latin
9838,8600,11230,Cayman Islands,,209838,,,c/o LARGO LEASING LTD.,,,George Town,,,Latin
9839,8600,11215,Vanuatu,,209839,,,c/o TRANS PACIFIC WORLD LEASING LIMITED,,,Port Vila,,,Latin
10075,8730,11066,Colombia,,210075,,,Avenida El Dorado Entrada 2 Int. 6,,,Bogota,,,Latin
10076,8731,11066,Colombia,,210076,,,Transversal 9C No. 130C-26 Ofc. 401,,,Bogota,,,Latin
10077,8732,11066,Colombia,,210077,,,Avenida El Dorado Entrada 2 Int. 6,,,Bogota,,,Latin
10078,8733,11066,Colombia,,210078,,,Aeropuerto Int. Ernesto Cortisoz Hangar 1,,,Barranquilla Atlantico,,,Latin
10079,8734,11066,Colombia,,210079,,,Carrera 35 No. 53-53,,,Bogota,,,Latin
10080,8735,11066,Colombia,,210080,,,Avenida El Dorado Entrada 2 Int. 6,,,Bogota,,,Latin
10081,8736,11066,Colombia,,210081,,,Carrera 30 No. 90-82,,,Bogota,,,Latin
10082,8737,11066,Colombia,,210082,,,Tranversal 13A No. 118A-45 Ofc. 301,,,Bogota,,,Latin
10083,8738,11066,Colombia,,210083,,,Avenida El Dorado Entrada 2 Int. 6,,,Bogota,,,Latin
10084,8739,11066,Colombia,,210084,,,Carrera 30 No. 90-82B La Castellana,,,Bogota,,,Latin
10085,8740,11066,Colombia,,210085,,,Avenida El Dorado Entrada 2 Int. 6,,,Bogota,,,Latin
10086,8741,11066,Colombia,,210086,,,Calle 12 No. 4-63,,,Cali,,,Latin
10087,8742,11066,Colombia,,210087,,,Carrera 30 No. 90-82,,,Bogota,,,Latin
10088,8743,11230,Cayman Islands,,210088,,,c/o T.R.C. Corporate Services Limited P.O. Box 1982,,,George Town,,,Latin
10089,8744,11215,Vanuatu,,210089,,,First Floor International Building,Kumul Highway,,Port Vila,,,Latin
10090,8744,11215,Vanuatu,,210090,,,P.O. Box 213,,,Port Vila,,,Latin
10091,8745,11066,Colombia,,210091,,,Carrera 15 No. 127A-33 Apt. 605,,,Bogota,,,Latin
10092,8745,11066,Colombia,,210092,,,Avenida El Logo Calle Chiminangos Casa No. 3,,,Cali,,,Latin
10093,8745,11066,Colombia,,210093,,,c/o INTERCONTINENTAL DE AVIACION S.A.,,,Bogota,,,Latin
10094,8745,11066,Colombia,,210094,,,c/o DESARROLLOS AGROINDUSTRIALES S.A.,,,Bogota,,,Latin
10095,8745,11066,Colombia,,210095,,,c/o ACCIRENT S.A.,,,Bogota,,,Latin
10096,8746,11143,Mexico,,210096,,,Calle Culiacan 101 Int. 702 Col. La Condesa,,,Mexico City,,,Latin
10097,8746,11143,Mexico,,210097,,,Calle Auehuetes No. 1320 Col. Lomas de Tecamachalco,,,Mexico City,,,Latin
10098,8746,11066,Colombia,,210098,,,c/o AEROCOMERCIAL ALAS DE COLOMBIA,,,Bogota,,,Latin
10112,8750,11066,Colombia,,210112,,,Carrera 35 No. 53-53,,,Bogota,,,Latin
10113,8750,11066,Colombia,,210113,,,c/o INTERCONTINENTAL DE AVIACION S.A.,,,Bogota,,,Latin
10114,8750,11066,Colombia,,210114,,,c/o INTERCONTINENTAL DE FINANCIACION AEREA  S.A.,,,Bogota,,,Latin
10115,8750,11066,Colombia,,210115,,,c/o GREEN ISLAND S.A.,,,Bogota,,,Latin
10139,8759,11291,,,210139,,,,,,,,,Latin
10142,8761,11073,Cuba,,210142,,,Gral. Gomez #105 e/ Maceo e Independencia,,,Camaguey,,,Latin
10143,8761,11073,Cuba,,210143,,,Calle 29 #5218 e/ 52 y 54 Edif. Cimex,,,Cienfuegos,,,Latin
10144,8761,11073,Cuba,,210144,,,"Libertad s/n, e/ Honorato del Castillo y Maceo",,,Ciego de Avila,,,Latin
10145,8761,11073,Cuba,,210145,,,Calle 6 #408 esq. 3ra. Ave. Miramar Playa,,,La Habana,,,Latin
10146,8761,11073,Cuba,,210146,,,Edif. Las Novedades altos Ave. Frank Pais e/ Segunda y Aven. Figueredo. Rpto. Jesus Menendez. Bayamo,,,Granma,,,Latin
10147,8761,11073,Cuba,,210147,,,Crombet s/n e/ Los Maceos y Moncada,,,Guantanamo,,,Latin
10148,8761,11073,Cuba,,210148,,,Frexes #216 e/ Maceo y Martires,,,Holguin,,,Latin
10149,8761,11073,Cuba,,210149,,,Ave. 1ro. De Mayo s/n. Moa,,,Holguin,,,Latin
10150,8761,11073,Cuba,,210150,,,"Vicente Garcia #28 e/ Julian Santana y Francisco Vega, Tienda La Nueva",,,Las Tunas,,,Latin
10151,8761,11073,Cuba,,210151,,,Calle 40 esq. Playa. Varadero,,,Matanzas,,,Latin
10152,8761,11073,Cuba,,210152,,,Calle Ayuntamiento e/ Medio y Rio,,,Matanzas,,,Latin
10153,8761,11073,Cuba,,210153,,,Gerardo Medina #633,,,Pinar del Rio,,,Latin
10154,8761,11073,Cuba,,210154,,,"Independencia #171 Sur, altos",,,Sancti Spiritus,,,Latin
10155,8761,11073,Cuba,,210155,,,Felix Pena #565 e/ Jose A. Saco y Aguilera,,,Santiago de Cuba,,,Latin
10156,8761,11073,Cuba,,210156,,,Carretera Central Km. 298 Banda Esperanza,,,Villa Clara,,,Latin
10157,8761,11073,Cuba,,210157,,,"Calle 39 e/ 30 y 32 Altos del Servi Cupet ""El parque""",,,Isla de la Juventud,,,Latin
10285,8800,11291,,,210285,,,,,,,,,Latin
10286,8801,11291,,,210286,,,,,,,,,Latin
10287,8802,11291,,,210287,,,,,,,,,Latin
10288,8803,11291,,,210288,,,,,,,,,Latin
10289,8804,11291,,,210289,,,,,,,,,Latin
10290,8805,11291,,,210290,,,,,,,,,Latin
10301,8807,11291,,,210301,,,,,,,,,Latin
10305,8808,11211,United Kingdom,,210305,,,,,,London,,,Latin
10307,8809,11179,Saudi Arabia,,210307,,,2 Helmi Kutbi Street,,,Jeddah,,,Latin
10314,8811,11050,Bosnia and Herzegovina,,210314,,,Kralja Alfonsa XIII,Number 1,,Banja Luka,,78000,Latin
10326,8812,11181,Serbia,,210326,,,12 Pop Lukina,,,Belgrade,,,Latin
10318,8813,11181,Serbia,,210318,,,12 Pop Lukina,,,Belgrade,,,Latin
10320,8815,11291,,,210320,,,,,,,,,Latin
10321,8816,11291,,,210321,,,,,,,,,Latin
10323,8818,11291,,,210323,,,,,,,,,Latin
10324,8819,11291,,,210324,,,,,,,,,Latin
10460,8859,11211,United Kingdom,,210460,,,BM Box: MIRA,,,London,,WC1N 3XX,Latin
11529,8859,11211,United Kingdom,,211529,,,21 Blackstone Road,,,London,,NW2 6DA,Latin
11557,8859,11211,United Kingdom,,211557,,,"Safiee Suite, EBC House",Townsend Lane,,London,,NW9 8LL,Latin
10463,8860,11122,Kuwait,,210463,,,Block Four,"Street 13, House # 179",,Kuwait City,Al-Riqqa area,,Latin
10472,8863,11114,Jamaica,,210472,,,Rosehall Main Road,,,Rosehall,,,Latin
10471,8864,11114,Jamaica,,210471,,,Rosehall Main Road,,,Rosehall,,,Latin
10469,8865,11114,Jamaica,,210469,,,Tropigala Night Club,Ironshore,,Montego Bay,,,Latin
10470,8865,11114,Jamaica,,210470,,,Rosehall Main Road,,,Rosehall,,,Latin
10467,8866,11114,Jamaica,,210467,,,1137 Sugar Mill Road,,,Montego Bay,,,Latin
10468,8866,11114,Jamaica,,210468,,,Rosehall Main Road,,,Rosehall,,,Latin
10473,8867,11291,,,210473,,,,,,,,,Latin
11527,8868,11197,Syria,,211527,,,Damascus,,,,,,Latin
11526,8881,11197,Syria,,211526,,,Damascus,,,,,,Latin
10520,8882,11197,Syria,,210520,,,Harasta Homs Highway,PO Box 241,,Damascus,,,Latin
10521,8882,11197,Syria,,210521,,,Harsta Hams Road,PO Box 291,,Damascus,,,Latin
10523,8883,11197,Syria,,210523,,,Al-Dawar Street,,,Bludan,,,Latin
10524,8883,11197,Syria,,210524,,,,,,Damascus,,,Latin
10525,8883,11110,Iraq,,210525,,,,,,Mosul,,,Latin
10526,8883,11110,Iraq,,210526,,,,,,Wadi al-Hawi,,,Latin
10527,8883,11210,United Arab Emirates,,210527,,,,,,Dubai,,,Latin
10528,8883,11197,Syria,,210528,,,,,,Al-Hasaka,,,Latin
10530,8884,11116,Jordan,,210530,,,,,,Suwaylah,,,Latin
10531,8885,11291,,,210531,,,,,,,,,Latin
47207,8886,11108,Indonesia,,247207,,,,,,Jakarta,,,Latin
11486,9329,11110,Iraq,,211486,,,,,,Mosul,,,Latin
11487,9329,11197,Syria,,211487,,,,,,Az Zabadani,,,Latin
11489,9330,11197,Syria,,211489,,,,,,Damascus,,,Latin
11490,9330,11197,Syria,,211490,,,Al-Shahid Street,Al-Mahata Neighborhood,,Az Zabadani,,,Latin
11491,9330,11218,Yemen,,211491,,,,,,,,,Latin
11493,9331,11197,Syria,,211493,,,,,,Bludan,,,Latin
11507,9331,11110,Iraq,,211507,,,Mutanabi Area,Al Monsur,,Baghdad,,,Latin
11495,9332,11110,Iraq,,211495,,,,,,,,,Latin
11496,9332,11197,Syria,,211496,,,Al-Shahid Street,Al-Mahata Neighborhood,,Az Zabadani,,,Latin
11497,9332,11197,Syria,,211497,,,Fuad Dawod Farm,Az Zabadani,,Damascus,,,Latin
11500,9333,91021,Palestinian,,211500,,,AL-MUZANNAR ST,AL-NASIR AREA,,Gaza City,Gaza,,Latin
